Wind_turbine_name,Date_time,Ba_avg,P_avg,Ws_avg,Va_avg,Ot_avg,Ya_avg,Wa_avg
R80736,2014-01-02T21:30:00+01:00,-1.0,534.9299900000001,6.829999900000001,5.5300002,8.3999996,184.64,190.13
R80790,2014-01-02T21:30:00+01:00,-0.94999999,556.5,6.969999799999999,4.5500002,8.2299995,175.69,180.25
R80721,2014-01-02T21:40:00+01:00,-1.01,735.2000099999999,7.389999900000001,-0.62,8.569999699999999,183.11,182.5
R80711,2014-01-02T21:40:00+01:00,-0.95999998,788.96997,7.969999799999999,8.0100002,8.0,178.25,186.27
R80790,2014-01-02T21:40:00+01:00,-0.95999998,708.15002,7.4499998,5.79,8.3100004,175.69,181.44
R80736,2014-01-02T21:40:00+01:00,-1.0,545.53003,6.820000200000001,4.4499998,8.4700003,184.64,189.10001
R80721,2014-01-02T21:50:00+01:00,-1.01,702.78998,7.4499998,-1.75,8.590000199999999,183.11,181.39
R80736,2014-01-02T21:50:00+01:00,-1.0,678.78003,7.1999998,1.3099999,8.4700003,184.64,185.92999
R80711,2014-01-02T21:50:00+01:00,-0.95999998,849.4099699999999,8.220000299999999,7.380000099999999,8.0200005,178.25,185.60001
R80790,2014-01-02T21:50:00+01:00,-0.95999998,770.71997,7.400000099999999,3.5899998999999996,8.3299999,175.69,179.31
R80721,2014-01-02T22:00:00+01:00,-1.01,617.19,7.110000099999999,-1.48,8.619999900000002,183.11,181.61
R80790,2014-01-02T22:00:00+01:00,-0.95999998,689.5700099999999,7.280000200000001,5.6399999,8.4399996,175.69,181.31
R80711,2014-01-02T22:00:00+01:00,-0.95999998,665.40997,7.54,7.570000200000001,7.9899998,178.25,185.84
R80736,2014-01-02T22:00:00+01:00,-1.0,606.4299900000001,7.0500002,3.5999999,8.5799999,184.64,188.25
R80790,2014-01-02T22:10:00+01:00,-0.95999998,767.06,7.380000099999999,0.47999999,8.4700003,175.69,176.14999
R80736,2014-01-02T22:10:00+01:00,-1.0,588.08002,6.900000099999999,-1.67,8.4799995,184.64,182.94
R80711,2014-01-02T22:10:00+01:00,-0.95999998,682.22998,7.48,4.4499998,7.9899998,178.25,182.7
R80721,2014-01-02T22:10:00+01:00,-1.01,559.7999900000001,6.860000099999999,-4.5900002,8.619999900000002,183.11,178.5
R80721,2014-01-02T22:20:00+01:00,-1.01,497.53,6.6599998,-4.3499999,8.5799999,183.11,178.8
R80736,2014-01-02T22:20:00+01:00,-1.0,770.96997,7.650000099999999,-0.62,8.590000199999999,184.64,184.02
R80790,2014-01-02T22:20:00+01:00,-0.95999998,813.4500099999999,7.429999799999999,-0.54000002,8.4200001,175.69,175.14
R80711,2014-01-02T22:20:00+01:00,-0.95999998,780.73999,7.679999799999999,3.1600001,8.0699997,178.25,181.42999
R80790,2014-01-02T22:30:00+01:00,-0.95999998,775.72998,7.389999900000001,-0.91000003,8.4399996,175.69,174.77
R80711,2014-01-02T22:30:00+01:00,-0.95999998,641.31,7.320000200000001,2.74,8.1000004,178.25,180.98
R80721,2014-01-02T22:30:00+01:00,-1.01,498.09,6.579999900000001,-3.49,8.619999900000002,183.11,179.64
R80736,2014-01-02T22:30:00+01:00,-1.0,649.5700099999999,7.1999998,-1.0700001000000001,8.5299997,184.64,183.56
R80736,2014-01-02T22:40:00+01:00,-1.0,396.84,6.170000099999999,-4.3899999,8.3100004,184.64,180.27
R80711,2014-01-02T22:40:00+01:00,-0.95999998,498.51999000000006,6.75,0.94999999,7.9899998,178.25,179.23
R80721,2014-01-02T22:40:00+01:00,-1.01,301.22,5.7399998,-5.54,8.510000199999999,183.11,177.58
R80790,2014-01-02T22:40:00+01:00,-0.94999999,562.19,6.75,-3.4000001,8.300000200000001,175.69,172.31
R80736,2014-01-02T22:50:00+01:00,-1.0,276.0,5.52,-7.860000099999999,8.199999799999999,184.64,176.78999
R80721,2014-01-02T22:50:00+01:00,-1.01,171.47,5.0300002,-8.8000002,8.369999900000002,183.11,174.31
R80711,2014-01-02T22:50:00+01:00,-0.95999998,488.22,6.679999799999999,-1.03,7.860000099999999,178.25,177.23
R80790,2014-01-02T22:50:00+01:00,-0.94999999,374.31,5.920000099999999,-4.2399998,8.1000004,175.69,171.44
R80790,2014-01-02T23:00:00+01:00,-0.94999999,215.59,5.25,-4.77,8.050000200000001,175.69,170.92
R80721,2014-01-02T23:00:00+01:00,-1.01,98.889999,4.3600001,-8.8999996,8.21,183.11,174.21001
R80711,2014-01-02T23:00:00+01:00,-0.95999998,389.75,6.3099999,-2.55,7.77,178.25,175.7
R80736,2014-01-02T23:00:00+01:00,-1.0,209.59,5.3200002,-7.75,8.0600004,184.64,176.86
R80721,2014-01-02T23:10:00+01:00,-1.01,213.24001,5.25,-5.0599999,8.199999799999999,183.11,178.08
R80736,2014-01-02T23:10:00+01:00,-1.0,345.57001,5.9699998,-0.28,8.0600004,184.64,184.39999
R80711,2014-01-02T23:10:00+01:00,-0.95999998,488.60000999999994,6.829999900000001,3.79,7.6599998,178.25,182.05
R80790,2014-01-02T23:10:00+01:00,-0.94999999,336.59,5.9299998,-0.79000002,7.98,175.69,174.89999
R80790,2014-01-02T23:20:00+01:00,-0.94999999,543.40002,6.6999998,2.8,8.0600004,175.69,178.49001
R80736,2014-01-02T23:20:00+01:00,-1.0,422.37,6.3400002,2.1900001000000002,8.119999900000002,184.64,186.78999
R80721,2014-01-02T23:20:00+01:00,-1.01,415.26001,6.25,-2.3699999,8.25,183.11,180.73
R80711,2014-01-02T23:20:00+01:00,-0.95999998,683.65002,7.579999900000001,5.8200002,7.610000099999999,178.25,184.05
R80736,2014-01-02T23:30:00+01:00,-1.0,379.29001,6.0999999,-7.619999900000001,7.9499998,184.64,177.06
R80711,2014-01-02T23:30:00+01:00,-0.95999998,579.65002,7.030000200000001,2.23,7.610000099999999,178.25,180.49001
R80721,2014-01-02T23:30:00+01:00,-1.01,246.45,5.329999900000001,-11.04,8.1800003,183.11,172.13
R80790,2014-01-02T23:30:00+01:00,-0.94999999,421.62,6.1799998,-2.71,8.0699997,175.69,172.99001
R80721,2014-01-02T23:40:00+01:00,-1.01,304.42001,5.6900001,-8.8599997,8.1000004,183.11,174.23
R80711,2014-01-02T23:40:00+01:00,-0.95999998,478.23000999999994,6.52,-3.8399998999999996,7.429999799999999,178.25,174.42999
R80790,2014-01-02T23:40:00+01:00,-0.94999999,378.81,6.1900001,-3.3900001000000004,7.880000099999999,175.69,172.3
R80736,2014-01-02T23:40:00+01:00,-1.0,483.38,6.48,-6.3099999,7.929999799999999,184.64,178.32001
R80721,2014-01-02T23:50:00+01:00,-1.01,241.32001,5.54,-12.18,7.96,183.11,170.92
R80736,2014-01-02T23:50:00+01:00,-1.0,377.56,6.0700002,-8.0,7.7600002,184.64,176.59
R80790,2014-01-02T23:50:00+01:00,-0.94999999,373.89999,6.02,-7.04,7.77,175.69,168.63
R80711,2014-01-02T23:50:00+01:00,-0.95999998,502.51999000000006,6.5900002,-4.369999900000001,7.4499998,178.25,173.87
R80790,2014-01-03T00:00:00+01:00,-0.94999999,410.29001,6.1100001,-8.4799995,7.52,175.69,167.25
R80721,2014-01-03T00:00:00+01:00,-1.01,365.85999,6.3099999,-0.61000001,7.6599998,169.64,171.46001
R80736,2014-01-03T00:00:00+01:00,-1.0,568.97998,6.969999799999999,-1.1900001,7.5100002,174.85001,177.96001
R80711,2014-01-03T00:00:00+01:00,-0.95999998,591.58002,7.0100002,-3.2,7.3400002,171.81,176.14999
R80711,2014-01-03T00:10:00+01:00,-0.95999998,541.44,6.77,1.02,7.139999900000001,165.61,149.63
R80736,2014-01-03T00:10:00+01:00,-1.0,550.91998,6.77,-1.4299999,7.349999900000001,165.33,158.0
R80790,2014-01-03T00:10:00+01:00,-0.94,366.53,5.73,-13.27,7.46,175.69,162.45
R80721,2014-01-03T00:10:00+01:00,-1.01,334.72,5.9400001,-9.7700005,7.630000099999999,172.14,162.44
R80711,2014-01-03T00:20:00+01:00,-0.95999998,381.51999,6.420000099999999,8.279999700000001,6.679999799999999,152.74001,166.78999
R80736,2014-01-03T00:20:00+01:00,-1.0,392.03,6.3499999,5.46,6.75,159.39,164.82001
R80721,2014-01-03T00:20:00+01:00,-1.01,218.47,5.25,-14.47,7.059999900000001,172.14,157.67
R80790,2014-01-03T00:20:00+01:00,-0.99000001,193.19,5.2199998,-12.85,6.920000099999999,171.55,143.03999
R80790,2014-01-03T00:30:00+01:00,-1.01,242.03999,5.6599998,7.309999900000001,6.98,156.31,178.59
R80711,2014-01-03T00:30:00+01:00,-0.95999998,571.89001,7.070000200000001,6.9499998,6.679999799999999,158.5,165.42
R80736,2014-01-03T00:30:00+01:00,-1.0,607.84998,7.1599998,8.5500002,6.829999900000001,159.39,167.92
R80721,2014-01-03T00:30:00+01:00,-1.01,300.75,5.75,-10.74,6.969999799999999,172.14,161.38
R80790,2014-01-03T00:40:00+01:00,-0.97000003,452.13,6.3400002,-4.1599998,7.190000099999999,172.39,168.21001
R80721,2014-01-03T00:40:00+01:00,-1.01,519.7999900000001,6.54,-8.2299995,7.219999799999999,172.14,163.94
R80736,2014-01-03T00:40:00+01:00,-1.0,662.01001,7.070000200000001,2.3599999,6.9899998,167.78,174.98
R80711,2014-01-03T00:40:00+01:00,-0.95999998,705.0499900000001,7.219999799999999,-4.5999999,6.889999900000001,173.03,170.41
R80721,2014-01-03T00:50:00+01:00,-1.01,552.7000099999999,6.860000099999999,-5.920000099999999,7.530000200000001,172.14,166.2
R80736,2014-01-03T00:50:00+01:00,-1.0,648.2999900000001,7.0500002,-2.8399999,7.23,172.56,169.73
R80711,2014-01-03T00:50:00+01:00,-0.95999998,871.0700099999999,7.79,-6.46,7.170000099999999,174.96001,168.53
R80790,2014-01-03T00:50:00+01:00,-0.97000003,594.9299900000001,6.869999900000001,-5.4499998,7.54,172.39,166.96001
R80711,2014-01-03T01:00:00+01:00,-0.95999998,797.6799900000001,7.559999900000001,-7.4899998,7.079999900000001,174.96001,167.42
R80721,2014-01-03T01:00:00+01:00,-1.01,468.39000999999996,6.420000099999999,-5.2399998,7.389999900000001,172.14,166.89
R80736,2014-01-03T01:00:00+01:00,-1.0,651.88,6.9499998,-3.8199998999999996,7.0100002,172.56,168.74001
R80790,2014-01-03T01:00:00+01:00,-0.97000003,581.28003,6.9099998,-5.5999999,7.46,172.39,166.84
R80721,2014-01-03T01:10:00+01:00,-1.01,456.66,6.2600002,-10.1,7.190000099999999,172.14,162.00999
R80736,2014-01-03T01:10:00+01:00,-1.0,677.59003,6.860000099999999,-5.2199998,6.849999900000001,172.56,167.35001
R80711,2014-01-03T01:10:00+01:00,-0.95999998,747.31,7.219999799999999,-9.119999900000002,6.9099998,174.96001,165.85001
